date,18500,19000,19500,19750,20000,20500,21000,22000
2022-09-05,0.0,798.4546650000001,393.5634,337.46445,178.35173999999998,49.448175,19.80104,9.877475
2022-09-06,421.411725,94.3331,9.473945,9.465834999999998,9.492905,9.596615,9.680425,9.857194999999999
