date,32000,34000,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,55000,60000,65000
2022-03-10,0.0,0.0,0.0,3461.471295,0.0,2522.7008,0.0,1776.8100349999997,0.0,1220.8063499999998,0.0,891.0751499999999,0.0,0.0,0.0,394.7742,176.02101,98.730775,39.23025
2022-03-11,7616.22615,5652.118439999999,0.0,3353.41089,0.0,2171.67272,0.0,1431.26323,0.0,1011.84746,0.0,681.0308750000002,0.0,0.0,0.0,291.7983,116.25372,59.497305000000004,0.0
2022-03-12,0.0,0.0,0.0,3263.9473650000004,0.0,2326.0644399999996,0.0,1563.5544,0.0,1075.197475,0.0,767.05824,0.0,0.0,0.0,293.68874999999997,117.39579,58.88359500000001,39.161190000000005
2022-03-13,0.0,0.0,0.0,2573.8884000000003,0.0,1759.88271,0.0,1392.4735199999998,0.0,778.719765,0.0,529.4816800000001,0.0,0.0,0.0,226.93296000000004,75.60258,38.935660000000006,19.478330000000003
2022-03-14,0.0,0.0,0.0,2938.07564,0.0,2537.91424,0.0,1770.7880549999998,0.0,1192.7847,0.0,794.3184,0.0,0.0,0.0,337.399935,117.18690000000001,38.76007,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,2309.827455,0.0,1561.2059,0.0,1007.34129,0.0,651.809895,0.0,0.0,0.0,256.83469499999995,98.177225,39.10317,19.267135
2022-03-16,0.0,0.0,0.0,3799.6909650000002,0.0,2541.5360650000002,0.0,2262.1797,0.0,1586.04908,0.0,1048.0033349999999,0.0,723.1089250000001,0.0,429.77319,165.52028,61.662465,20.236404999999998
2022-03-17,0.0,7437.470746,0.0,4150.064724000001,0.0,2751.1461000000004,0.0,1750.53344,0.0,1146.04924,0.0,715.4390250000001,0.0,409.84220000000005,0.0,223.98650999999998,61.089180000000006,40.8906,20.486340000000002
2022-03-18,0.0,0.0,0.0,3798.8460950000003,3450.4780149999997,3399.836195,2806.1583550000005,2095.8895,1564.990125,1190.088465,963.8902099999999,690.30918,0.0,375.83486999999997,0.0,209.45935000000003,63.13179,21.068459999999998,0.0
2022-03-19,0.0,0.0,0.0,4418.90998,0.0,3203.86208,2354.35726,2134.234535,1598.2344,1198.0490849999999,903.7791599999999,739.7992,0.0,423.6104,0.0,231.61044499999997,62.824695,21.16964,0.0
2022-03-20,0.0,0.0,0.0,3835.030595,0.0,2687.9781500000004,2035.3964400000002,1695.83257,1303.920135,991.3344,677.9449050000001,557.6256,0.0,289.04659000000004,0.0,143.78154,41.01073,0.0,0.0
2022-03-21,0.0,0.0,0.0,3937.19187,0.0,2380.2649,1762.0479799999998,1488.4462800000001,1095.241025,806.464425,491.70660000000004,391.35060000000004,0.0,164.20960000000002,0.0,102.21535,41.19289,20.610310000000002,0.0
2022-03-22,0.0,0.0,0.0,4775.40373,3152.4525449999996,3506.03464,2434.0123750000002,1842.593445,1488.61615,1062.681,786.8357100000001,508.59636,0.0,299.28045,0.0,126.91548000000002,42.72803,21.39959,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,2931.596875,0.0,1799.1954250000001,1361.5744,1070.332,794.72781,579.9886200000001,0.0,235.135615,0.0,106.009625,21.06328,0.0,0.0
2022-03-24,0.0,0.0,8025.014099999999,6169.268,0.0,4243.01429,3474.3094,2706.1353,1955.881355,1450.38234,1032.84803,726.7781400000001,461.82108,307.58938,0.0,153.960205,21.829825,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,4511.58648,3625.9047,2975.38625,2445.0625640000003,1482.79643,1042.421695,643.69154,466.73329500000006,265.9743,0.0,110.972125,22.499959999999998,22.494895,0.0
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.718125,2158.096255,1490.407965,977.13572,621.83646,378.214215,222.36790000000002,0.0,89.02266,0.0,0.0,0.0
2022-03-27,0.0,0.0,0.0,7011.349800000001,0.0,6786.84459,5688.98322,5034.4012999999995,3807.506972,3108.62762,2285.85735,1658.1947049999999,1222.839549,819.50435,0.0,327.23922,23.378935000000002,0.0,0.0
2022-03-28,0.0,0.0,0.0,9621.579160000001,0.0,7671.054300000001,0.0,5527.315705,5089.87514,3962.3204000000005,3265.7714000000005,1693.58832,1230.63278,659.09564,352.702275,187.68348,47.994519999999994,23.55839,0.0
2022-03-29,0.0,0.0,0.0,10093.528199999999,0.0,7595.034315,0.0,5940.72096,4144.65304,3461.5782399999994,2234.626575,1558.7510399999999,910.695011,497.64414000000005,237.54525,94.6305,23.936384999999998,0.0,0.0
2022-03-30,0.0,13066.417725000001,0.0,9011.089950000001,0.0,7125.22377,0.0,5618.50038,0.0,3182.9280750000003,2166.62806,1198.19706,564.39912,212.192595,70.531635,46.966660000000005,23.694705000000003,0.0,0.0
2022-03-31,0.0,13064.872050000002,9821.13132,7886.697079999999,0.0,5530.224375,6232.98192,4065.5032,2504.73795,1358.9255999999998,591.3829999999999,113.81665000000001,22.889294999999997,22.850240000000003,22.977545,22.98144,0.0,0.0,0.0
