date,92000,93000,93500,94000,94500,95000,95500,96000,96500,97000,98000,99000,100000,101000,102000,104000,106000,108000,110000
2025-04-26,0.0,0.0,0.0,1225.53925,0.0,898.522445,0.0,664.49803,0.0,350.22409200000004,227.172384,151.4292,85.32226800000001,56.603784,37.877684,0.0,0.0,0.0,18.954334
2025-04-27,2157.92785,1455.456665,0.0,940.1032000000001,0.0,469.23980000000006,0.0,300.775552,0.0,150.099104,84.45323699999999,56.306321999999994,46.923635000000004,18.776288,28.274724,9.382768,9.38488,28.215452999999997,9.394961
2025-04-28,2019.2746249999998,1415.3244,1086.157175,709.7337749999999,569.46726,380.52716,152.02492800000002,75.90156800000001,38.049716,19.015364,9.465017,9.373292000000001,9.468876,19.041696,19.085060000000002,9.489672,9.495993,0.0,0.0
