date,92000,93000,93500,94000,94500,95000,95500,96000,96500,97000,97500,98000,98500,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,114000,116000,118000,120000,122000
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6896.5842,0.0,2970.76033,2004.8048000000001,1505.7303,1155.80934,854.5531100000001,602.00754,432.895362,281.907864,191.446394,120.27683999999999,151.95699000000002,293.48555600000003,101.43872,146.792114,40.320452,41.652732,20.811934,10.390597000000001,10.380582
2024-12-19,0.0,0.0,0.0,2676.0039600000005,0.0,0.0,0.0,1582.6042650000002,0.0,2053.3407300000003,0.0,1321.902585,0.0,1027.2929100000001,537.9249699999999,332.63012599999996,214.297622,165.727883,107.12315900000002,57.549126,38.982820000000004,48.835865,28.863830999999998,19.652898,19.486728,9.649119,48.831019999999995,19.486428,19.481662,19.87059,38.288688,0.0
2024-12-20,2234.57448,3868.46,2615.581375,3710.1338,3314.7817200000004,2582.94069,2146.28964,1608.8127000000002,677.65075,879.3071099999999,468.03518399999996,154.869296,341.71977000000004,107.503341,29.261388,19.541954,9.674961,9.71157,9.704639,9.686992,9.756955000000001,9.714923,9.479409,9.699885000000002,9.743502000000001,9.715185000000002,9.795894,9.476482,9.481032,9.731917000000001,0.0,0.0
