date,54000,56000,58000,59000,60000,61000,62000,63000,64000,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,75000,76000,77000,78000,79000,80000,82000,84000,86000,88000,90000,92000,94000,96000,98000,100000,102000,104000
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7499.265739999999,0.0,7396.746524999999,0.0,6757.249905,0.0,6220.61832,0.0,5647.3560800000005,0.0,5100.1164499999995,0.0,4556.16576,0.0,3571.2484799999997,3305.22189,3330.80446,3258.48159,2853.7284000000004,2608.6590149999997,2358.6241800000003,1928.4571799999999,1567.90106,1286.7733799999999,1072.7180999999998,812.9144150000001,671.861945,564.97248,494.54762000000005,388.20836999999995,389.519295,343.33104,297.257436
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.981825,7846.668019999999,0.0,6133.56872,0.0,5700.02832,0.0,5133.534919999999,0.0,4666.876230000001,0.0,4371.97376,0.0,4089.297555,0.0,3869.46616,0.0,3413.626425,0.0,2989.6545149999997,2563.3485,2714.8036500000003,2508.59664,1877.138725,2016.21717,1737.098,1456.55601,991.5897500000001,940.699845,805.17917,585.230355,440.277695,413.48916,341.1742,285.31339199999996,251.66523100000003,217.40672000000004,209.01201
2024-03-16,0.0,0.0,0.0,0.0,9277.19796,0.0,0.0,7029.2985,6616.353350000001,4894.5615,0.0,5145.253675,0.0,3798.00369,0.0,3777.558525,0.0,3196.92072,0.0,2843.48538,0.0,2549.3777400000004,0.0,2254.146165,0.0,2059.35912,0.0,1975.4205000000002,1707.1480399999998,1438.0264799999998,1565.147235,1667.60818,1014.04875,882.1655999999999,718.40978,588.7656,457.19464,392.11512,408.13218,336.44755,342.14775000000003,343.40500000000003,272.56908000000004,163.16655,165.95895000000002,135.2177
2024-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7922.301735,7335.604349999999,6801.899600000001,0.0,6186.533845,0.0,5620.03892,0.0,5095.645785,0.0,4627.7041500000005,0.0,4158.59448,0.0,3749.04475,0.0,3339.4940600000004,0.0,2964.4580100000003,0.0,2615.6434149999995,2539.20122,2110.06429,1642.7044200000003,1336.005,1575.37028,1330.530825,1057.9432,823.24368,647.8267549999999,509.57669999999996,442.779025,376.72783499999997,269.806,201.91676999999999,0.0,163.739568,147.40308,110.68256299999999
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6982.349085,6651.31782,6179.246709999999,0.0,5602.919025,0.0,4552.852725,0.0,4071.20835,0.0,3458.2692899999997,0.0,3558.9576749999997,0.0,2886.2773899999997,0.0,2494.0723199999998,0.0,2304.78792,0.0,2000.1224199999997,1507.580775,1452.1299949999998,1356.3726000000001,1210.28526,906.28632,941.59842,705.659535,572.20198,407.32698,366.73142,278.05638300000004,283.87816799999996,200.57409,232.216294,184.308831,107.39016000000001,143.586723,101.56932
2024-03-19,11175.021879999998,9228.97015,8893.53232,6193.445570000001,5712.062255,4396.611809999999,4037.7168,3473.60608,3041.49615,2636.1534500000002,0.0,2194.30754,0.0,1984.3376,0.0,1735.2048,0.0,1843.71502,0.0,1270.42272,0.0,1082.244275,0.0,1211.8118299999999,0.0,773.34725,0.0,713.193545,652.7199,701.9047199999999,496.31544,679.966455,371.57394,340.24782,310.09414799999996,357.774285,236.99587800000003,220.58530199999998,188.19645699999998,155.74879199999998,119.82312,109.716606,68.206952,62.00639,55.81791,85.15457599999999
2024-03-20,0.0,8815.393900000001,7901.06736,5679.907335,7665.10818,8692.446720000002,6621.742,6692.66054,6476.38789,5833.586399999999,0.0,4420.814265000001,0.0,4613.119320000001,0.0,4098.507764999999,0.0,3501.56924,0.0,3294.70976,0.0,2880.5276,0.0,2505.36768,0.0,2205.92515,0.0,1857.9437249999999,1694.0005,1459.6752049999998,1288.27011,1156.72573,908.2045350000001,813.2547599999999,676.9688000000001,433.71887,373.53217,291.336395,229.97623800000002,128.36658,162.788376,122.14809,101.80292999999999,81.238368,87.81977099999999,50.743272
2024-03-21,0.0,0.0,0.0,0.0,9333.59625,7465.343625,7035.152505,6998.047965,4579.2866,4059.29252,0.0,3531.35808,0.0,3143.73264,0.0,2682.17326,0.0,2319.0012899999997,0.0,1954.0340999999999,0.0,1629.5005,0.0,1472.9967,0.0,1242.4151299999999,0.0,1041.96432,878.8101750000001,785.2989600000001,932.86676,732.20631,523.6372,457.73062999999996,325.70595000000003,366.60926499999994,336.67760000000004,219.235269,117.048042,0.0,92.149386,0.0,0.0,93.468186,67.89621000000001,32.787185
2024-03-22,0.0,0.0,6503.49081,6547.68975,5626.930004999999,5130.629665,4096.88435,3408.71328,2868.4833449999996,2395.41322,0.0,2017.73792,0.0,1703.14974,0.0,1419.597225,0.0,1364.109855,0.0,1180.513305,0.0,851.778585,0.0,890.1382000000001,0.0,662.47797,0.0,574.35534,540.892995,380.19984,382.02582,349.654085,316.20575,177.76765999999998,126.96092,158.708825,93.887715,95.08389000000001,63.72655,56.607516,44.034333000000004,25.385536,31.29392,18.903501,12.727342,12.657564
