date,41000,41500,42000,42250,42500,42750,43000,43250,43500,43750,44000,44500,45000,45500,46000,46500,47000,47500,48000,49000,50000,51000,52000
2024-01-31,0.0,0.0,848.0378000000001,0.0,682.43712,0.0,447.73806,0.0,276.84098,0.0,153.125784,80.82125,102.60367199999999,42.31761,99.96556700000001,42.75607,12.770799,12.716078999999999,17.200272000000002,8.50837,8.712438,4.349545,4.295225
2024-02-01,0.0,775.1272449999999,1250.37444,0.0,643.7107500000001,0.0,343.20992,0.0,215.09895,0.0,81.578742,55.840486,34.41756,12.882729,12.921653999999998,4.213166,12.646121999999998,4.219251000000001,0.0,0.0,0.0,0.0,0.0
2024-02-02,1751.3900300000003,1504.04625,1164.81321,1148.89637,821.6551900000001,322.079025,193.94810999999999,81.642506,12.940934999999998,8.579064,4.313785,4.294072,4.309323000000001,4.295408,4.308333999999999,4.288064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
