date,22750,23000,23250,23500,23750,24000,24250,24500,25000,27000
2023-02-28,438.14817,323.88748,196.84487000000001,104.04841499999999,46.37416,23.14645,11.577055,11.623705,11.73142,0.0
2023-03-01,438.27565999999996,833.2884000000001,317.47099499999996,177.145875,94.54036,23.64788,11.826785,11.824375,11.848615,11.831190000000001
