,16000,18000,19000,20000,21000,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,27750,28000,28250,28500,28750,29000,29250,29500,29750,30000,30250,30500,30750,31000,32000,33000,34000,35000,36000,37000,38000,42000,45000
2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212.41835,871.977925,697.75524,0,494.974715,0,376.14612000000005,0,295.10326999999995,0,215.1164,0,174.78285499999998,0,0,0,107.55552,67.22867500000001,53.77934,40.459635,26.89155,0,0,13.43515,0,0
2023-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.289605,1270.3818,988.081645,872.99904,0,610.643925,0,476.588175,0,381.6708,0,285.25381500000003,0,204.367875,0,0,0,136.2291,95.100005,68.1653,40.762095,27.07116,27.246270000000003,0,13.472605,0,0
2023-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949.0628000000002,732.28671,0,527.5301850000001,0,379.1067,0,298.81797,0,215.61536,0,162.5391,0,0,0,122.939145,81.96402,54.623000000000005,40.790145,27.15921,13.56455,0,0,0,0
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.8973999999998,1006.85473,761.89904,0,585.22441,0,479.325175,0,299.7412,0,245.73789,0,177.186425,0,0,0,123.37879499999998,68.07560000000001,40.736205000000005,0,0,13.576405,0,0,0,0
2023-06-05,0,0,0,0,0,0,0,0,0,0,0,1081.2782000000002,844.5132300000001,656.4005999999999,488.81661,333.33573,231.50637,0,167.22894499999998,0,128.7941,0,89.404175,0,90.399855,0,78.47217,0,0,0,38.73489,25.68362,26.42687,12.813505,13.341885,13.514175,13.385045,0,0,0
2023-06-06,0,0,0,0,0,0,0,0,0,0,1870.18056,0,2039.0595,1509.1552,1333.9578700000002,1079.32328,788.4056,0,611.760825,0,463.46386000000007,0,326.03688000000005,0,286.49733000000003,0,218.2952,0,0,0,136.26905000000002,95.2658,54.164080000000006,26.73512,0,0,0,0,0,0
2023-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.4797,843.25472,591.3672750000001,447.26813,0,328.528,0,222.65129500000003,0,183.91478,0,185.37743,0,105.0284,0,0,0,106.66116,52.77464,39.87954,26.66051,0,13.423595,0,0,0,0
2023-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.68624,808.99908,611.42188,452.30047,0,319.18092,0,225.65868000000003,0,159.23766,0,132.5728,0,92.921955,0,0,0,66.391025,39.528765,26.60264,0,0,13.18589,13.326440000000002,0,0,0
2023-06-09,0,0,0,0,0,0,0,0,0,0,2199.03437,0,1349.6181,1059.528,714.5258399999999,489.87704,343.99963,0,225.09088,0,158.89476,0,105.70996,0,79.39782,0,52.910540000000005,0,0,0,40.02783,13.25088,13.23566,0,0,0,0,0,0,13.25143
