,15500,15750,16000,16250,16500,16750,17000,17250,17500
2022-11-26,0,812.1044400000001,563.57108,0,131.75856,49.35858,32.97514,16.46958,8.25742
2022-11-27,0,763.958265,468.362445,322.437375,98.95242,16.43451,8.24675,8.278780000000001,0
