date,73000,73500,74000,74500,75000,75500,76000,76500,77000,77500,78000,78500,79000,79500,80000,80500,81000,82000,83000,84000,85000,89000
2024-11-07,3506.0487,2374.8943050000003,0.0,2088.9148499999997,1635.1833599999998,1723.7441250000002,1064.46634,835.5364599999999,1075.93976,439.05483799999996,379.771,499.10308499999996,205.07917500000002,136.48372199999997,114.11063999999999,137.414232,106.87773600000001,30.356708000000005,15.170058,53.793397000000006,7.5866869999999995,0.0
2024-11-08,0.0,2778.17779,2321.050915,2219.07797,1401.96478,1104.19878,957.239625,344.43045,160.588848,206.79883200000003,30.5638,30.591136,22.962014999999997,22.930202999999995,15.29555,15.31349,7.643932000000001,7.658943,7.641884,7.594110000000001,0.0,0.0
2024-11-09,0.0,2861.343375,0.0,0.0,0.0,916.03272,921.8422800000001,422.51528,215.16165999999998,107.69742199999999,38.34901,23.018091,7.673574000000001,7.674139,7.674139,7.659031,7.633308,7.649033,0.0,0.0,0.0,7.647356
