date,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,76000,77000,78000,79000,80000,81000
2024-03-30,0.0,0.0,0.0,0.0,0.0,2245.00288,0.0,0.0,1153.181205,945.08883,627.0562799999999,487.90994,348.12525,341.404658,271.730238,229.956045,139.24538,167.939784,133.11555800000002,62.663624999999996,41.789376,21.002834999999997,34.943985,20.896535999999998,27.887004
2024-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.1654999999998,1202.23439,1391.81367,1033.766335,817.800765,603.755255,535.1398499999999,392.34294,320.91587999999996,213.32733000000002,163.84349,70.95409,70.87576,42.567468,14.209476000000002,14.171968,0.0
2024-04-01,2424.0688649999997,2299.713025,2607.486375,2409.32613,981.059222,1039.2114,941.335155,418.08618,209.30466,83.63304,48.884758999999995,13.962270000000002,13.949894,6.982327000000001,6.985178,6.9860500000000005,13.935148000000002,13.952738000000002,6.978953000000001,6.981356,6.967139,6.963741000000001,6.977518,7.115181,0.0
