date,115000,116000,117000,118000,119000,120000,121000,122000,123000,124000,125000,126000,128000,130000
2025-08-14,3662.70983,0.0,1644.64524,1239.83748,705.8520599999999,532.75266,272.044368,153.528973,118.21163000000001,59.133785,71.019534,35.460530999999996,23.561858,11.79124
2025-08-15,2459.43852,1345.089565,882.077325,211.3704,82.184305,35.170356,35.215572,35.140431,46.918176,11.728100000000001,11.760719,11.758917,11.781834,11.914417
2025-08-16,0.0,0.0,587.2754,70.458006,23.520304000000003,11.782323,11.775252000000002,11.753394,11.759171000000002,0.0,0.0,0.0,0.0,0.0
