date,10000,10125,10250,10375,10500,10625,10750,10875,11000,11125,11250
2020-09-11,339.98448,0.0,154.4718,88.009595,62.3583,20.77032,10.38616,10.32016,0.0,5.1949499999999995,5.13336
2020-09-12,0.0,238.65237000000002,219.54387,104.6083,26.1114,10.43231,10.45409,5.22787,5.17138,5.236955,0.0
