,16000,17000,18000,19000,20000,21000,22000,23000,24000,24500,25000,25500,26000,26500,27000,27500,28000,28250,28500,28750,29000,29250,29500,29750,30000,30250,30500,30750,31000,31500,32000,32500,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,48000,49000,50000
2023-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439.753055,0,1313.88532,0,1059.3736049999998,0,850.3664699999999,0,686.31425,536.7875399999999,447.68985,357.714,298.4937,223.887225,149.21005,113.410886,80.482302,63.814674,50.74532299999999,41.765066,32.815409,26.848971,0,0,15.03968,0,0,9.059133,3.0220320000000003
2023-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193.094,0,957.54144,0,745.50175,0,580.463715,479.84368,343.29984,268.92738,239.95792000000003,143.06337599999998,101.579148,89.50755,50.70586599999999,38.708462,0,23.83888,0,0,0,0,0,0,0,0,0
2023-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.54052,0,671.973075,0,507.75906,357.84816,283.52617,208.71046,179.247,122.486885,65.34182600000001,53.854902,0,0,0,17.974086,0,0,0,0,8.956923,0,0,2.993012,2.982761
2023-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.84015,0,1023.9916000000002,0,734.783175,0,586.88136,435.54041500000005,330.38423,287.039175,226.805925,101.64113,71.7588,66.41758200000001,45.30507,33.229372000000005,24.166608,18.125022,0,0,0,0,0,6.017848000000001,0,0,0
2023-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.7884,0,0,0,931.3408,0,698.80704,0,508.86115,0,392.344695,0,276.508045,204.05679,175.12188,160.748665,104.947272,69.98767199999999,55.252494,0,0,0,0,17.438778,0,14.552125,0,0,11.948224000000002,0,8.730650999999998,2.976517,2.976443
2023-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.84449,0,763.46192,0,542.220385,0,409.99616,0,277.65954,219.26805,160.738765,131.49936,105.073236,75.84072599999999,46.64126400000001,29.153900000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271.18049,0,1012.927935,0,826.26936,0,589.0796,0,426.859845,0,323.85694,235.74296,207.33174,132.47072999999995,102.681845,73.672075,46.956624,0,0,0,17.587926,0,0,8.808069,0,0,5.865868000000001,5.8996900000000005,0,0,0
2023-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783.27864,0,0,0,786.63744,0,569.2539449999999,0,382.81907300000006,0,322.01092,0,189.202975,139.814784,116.44616,0,102.99709,52.446276,32.070819,26.200539,26.359029,14.577645,11.662116,11.680952,8.741045999999999,8.850924,0,5.8999500000000005,5.865992,0,0,0,0
2023-07-28,0,0,0,0,0,0,0,0,0,0,0,0,3317.174835,0,0,0,0,0,1078.42087,0,926.81253,0,571.78446,0,381.06159,0,249.207335,0,176.10774,120.22147100000002,105.522768,73.411475,64.25485,46.961376,29.31878,23.453992000000003,0,11.654092,0,11.74636,0,2.914709,0,0,2.916186,0,0,0,0
2023-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.25147,0,528.5916,0,322.39801,0,205.135,0,146.82385,96.824343,64.56309200000001,64.437208,43.994475,41.132014,20.562948,17.618418,14.66145,11.729160000000002,5.868646,0,0,2.929349,2.9307130000000003,2.9319150000000005,0,0,0,0,0
2023-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.553825,0,510.89290000000005,0,335.655905,0,233.42816,0,146.15200000000002,102.057445,84.697284,58.77228,49.838951,32.317021000000004,23.439656,14.657305,0,8.814918,5.877204000000001,0,0,2.917757,0,0,0,0,0,0,0
2023-07-31,0,0,0,0,0,0,0,0,0,0,0,0,3495.177266,0,0,0,1416.45802,0,0,0,759.91838,0,496.77825,0,321.15545,0,204.34379,0,146.2339,96.475698,64.22985800000001,55.503997000000005,43.798755,35.249196,23.356408,14.673775,0,0,5.872838,0,2.9364090000000003,0,0,0,0,0,0,0,0
2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445.92074,0,1222.972215,0,884.5287,0,665.76465,0,459.72907,0,266.30586,0,192.985195,136.09104599999998,85.46265199999999,49.762995,40.905914,32.382955,20.466068,17.543166,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,0,0,0,0,9487.461785,0,0,0,0,0,0,0,0,0,0,2027.54154,1353.909345,0,1160.426655,0,610.33413,0,422.360495,0,276.728255,0,174.50106,0,113.723883,84.33075299999999,63.98493200000001,52.925202,47.093744,29.4724,20.650847,14.774625,17.953266,5.909874,2.899094,2.931074,2.955262,0,0,0,0,0,0,0,0
2023-08-03,0,0,11275.0278,10084.05596,9154.1142,8078.86904,7163.45762,0,0,0,0,0,0,0,0,0,1402.11744,0,0,0,657.57465,0,379.08468,0,233.51224,0,146.02305,0,117.17836,75.925642,49.680953,46.7888,32.167311,20.470107,11.671452,14.56201,0,0,2.921822,0,0,2.925903,0,0,0,0,0,0,0
2023-08-04,0,0,10620.19593,10795.01397,8566.08396,0,6511.97199,0,0,0,0,0,0,2745.86877,0,1763.8835499999998,0,0,859.585455,0,464.41968,0,275.91325,0,174.46584,0,101.59352,0,72.11885000000001,52.340346,37.73341,29.07764,29.16099,17.528561999999997,11.631056,8.769734999999999,5.854730000000001,2.918921,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.6173,0,420.98575,0,232.26704,0,145.24825,0,92.966848,0,61.004559,40.658352,29.04351,17.424948,14.524450000000002,14.543715,8.712558,5.803100000000001,2.901507,2.904919,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,0,0,0,0,0,0,0,0,0,0,0,3558.184662,0,0,0,1612.347736,0,0,770.065885,0,435.73785,0,232.41488,0,127.838304,0,66.803316,0,52.406658,43.714485,23.217312,17.49549,11.621416000000002,11.661084,2.90147,2.902579,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.48594,0,487.90714,0,422.69791,0,218.69295,0,116.59552,0,67.034328,0,37.880297,32.078585,20.413414,14.5067,11.660828,5.811406,2.907842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941.78725,0,0,0,893.2610999999999,0,536.44032,0,238.1432,0,119.07124,0,68.486318,38.703847,29.80986,45.231825,14.8815,11.917528,9.046971,2.9816240000000005,3.015605,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.87352,0,296.03310000000005,206.71665,112.465104,68.027192,44.335005,23.676312,20.683824,14.724295,5.910968,2.942317,2.947682,2.9908550000000003,2.9983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,0,0,0,0,0,0,0,0,0,0,0,0,3540.4248,0,0,0,0,1222.582945,956.167225,796.581,456.124235,220.560225,44.14257,11.772472,5.886612,2.9429200000000004,2.943862,2.938367,2.942335,2.9377020000000003,2.94393,2.944061,2.943676,2.950587,2.94924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
