date,8500,8625,8750,8875,9000,9125,9250,9375,9500
2020-03-02,357.050835,283.06752,204.67562,138.116935,89.3602,40.206374999999994,22.353725,22.352325,8.903690000000001
2020-03-03,221.89972500000002,302.71016000000003,43.58115,8.7786,4.363035,4.358725000000001,8.8917,4.40323,4.413415
