date,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,53000,54000,55000
2024-01-05,0.0,1307.1294,1002.5368799999999,894.66756,951.706745,728.337555,706.85408,529.66824,485.6533,375.01014,331.04265,206.155724,185.237598,136.716851,97.13099,206.63968300000002,57.410002,48.57310700000001,52.99138799999999,21.931805,17.589252,8.771638000000001,8.838396000000001,4.3966769999999995,4.401204,4.397445,17.537796,4.397562000000001
2024-01-06,0.0,0.0,0.0,679.21279,482.5304,395.23913999999996,307.20038999999997,219.40695,153.49078500000002,122.94058,74.43093,87.48689999999999,52.59556799999999,48.287228000000006,35.111088,26.387369999999997,26.287422,17.557932,8.766024000000002,4.382314,4.384982,4.3852720000000005,4.373076,4.382358,4.382267,13.221689999999999,0.0,4.404937
2024-01-07,1184.73516,1145.97262,1106.5795,0.0,306.71592,210.671136,145.006884,56.871672000000004,48.182783,35.001288,21.895880000000002,17.517632000000003,17.590324,13.174878,4.377759,8.817298,4.41677,4.400162000000001,8.828956,4.4128870000000004,4.418226000000001,4.414422,4.414459,4.414479,4.414422,4.414422,8.828844,8.828844
