date,59000,62000,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,71000,72000,73000,74000,75000,76000
2024-07-17,0.0,0.0,0.0,2484.84888,1454.034375,932.50979,805.5747500000001,645.3081,549.076625,453.20023000000003,211.732191,167.15080199999997,180.896968,128.40758,102.901488,57.598191,51.497656,25.715144000000002,12.858496,39.079026,6.486566000000001,6.461665000000001,19.602905999999997
2024-07-18,0.0,0.0,1243.64682,729.8770549999999,704.67584,479.9661,255.13192,126.80222,95.058345,76.86607199999999,44.87182,31.76433,19.132596,38.51853,6.384129000000001,6.360852,6.324993,6.436626,6.489342,0.0,6.4797780000000005,0.0,0.0
2024-07-19,6690.68694,2212.44636,920.836855,3693.4887,3192.136325,2895.80103,2215.76157,1745.80224,1445.2891249999998,434.020925,193.709328,106.948464,66.92460000000001,13.352828,6.676681,6.682891000000001,6.680461,6.698530000000001,0.0,0.0,0.0,0.0,0.0
