date,30000,31000,32000,33000,34000,35000,36000,37000,38000
2021-06-25,2481.3411699999997,1151.299425,795.3267500000001,314.1542,125.65728,79.717975,31.49205,32.62953,16.629515
2021-06-26,1235.912,1354.65372,481.6305,112.030765,15.656105,31.75629,15.881665000000002,0.0,0.0
