date,32000,33000,34000,35000,36000,37000,38000
2021-07-02,1784.346445,986.2319049999999,468.41970000000003,202.37292,49.62882,33.80673,16.762345
2021-07-03,2402.1032000000005,1692.7314600000002,868.292,190.562295,17.192965,17.398110000000003,17.22534
