date,29000,29250,29500,29750,30000,30250,30500,31000,31500,32000,32500
2023-07-29,0.0,249.57802,117.20148,64.60924800000001,35.231111999999996,14.647255,14.64137,5.87235,2.9290450000000003,2.9325400000000004,2.9300720000000005
2023-07-30,377.081835,189.96366999999998,114.178233,49.62096,29.25739,17.540585999999998,8.805107999999999,5.835848,2.937669,0.0,0.0
2023-07-31,277.788835,43.795125,8.770323,2.922892,2.9172290000000003,2.923851,2.930048,2.937252,2.940443,2.933884,0.0
