date,58000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,68000,69000,70000,71000,72000
2024-05-03,1627.17885,1542.730875,2489.3072,1279.3794300000002,2399.08402,925.36995,1709.3273399999998,652.44732,754.599,534.5273450000001,376.34466000000003,263.11005,201.13331200000002,157.157675,158.3048,0.0,88.04763799999999,44.039156,6.09785,6.160522,6.246702,0.0
2024-05-04,0.0,0.0,3380.118765,2643.97434,2528.7864000000004,0.0,2145.7034750000003,2123.65527,1604.0912500000002,863.008965,478.034925,383.53086,223.75178,121.012558,95.88814500000001,89.83823799999999,128.31672,38.1996,25.703612,12.733858000000001,19.215125999999998,12.611044000000001
2024-05-05,0.0,0.0,3998.7975,0.0,2971.505775,0.0,2148.778105,1277.2412,892.24408,705.0232199999999,417.177215,192.52305,83.43544299999999,38.220113999999995,19.26447,12.775346,12.84645,6.31118,6.331915,6.387415000000001,0.0,0.0
