,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-04-14,0,0,0,1014.14061,438.96919,119.33751,39.81624,19.91691,20.61907
2022-04-15,0,0,0,1560.333005,628.903975,20.24387,20.197645,20.058415,0
