date,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250
2020-06-19,610.61065,0.0,227.47245500000002,153.56385,65.08628,32.55063,18.5918,9.298350000000001,9.32838,4.640680000000001,4.641235,4.660855
2020-06-20,374.49199999999996,272.943735,138.2943,121.58223999999998,37.42548000000001,9.35399,4.63491,4.63597,4.65813,0.0,0.0,0.0
