date,8250,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625
2020-02-27,0.0,0.0,0.0,0.0,126.99796,110.7645,52.5813,30.633015000000004,21.978575000000003,31.285100000000003,8.70383,4.43421
2020-02-28,442.40868,231.53094,212.67690500000003,193.43148,74.57900000000001,39.48065999999999,8.72355,4.346604999999999,4.386640000000001,4.296155,4.31774,13.297635
