date,56500,58000,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,66000,67000,68000,69000,71000
2024-08-21,0.0,0.0,1933.31328,1010.5191000000001,1488.75965,1341.92146,1068.867275,824.36211,704.1965200000001,520.059155,366.39288000000005,300.13210499999997,269.896132,159.046758,128.38616699999997,104.301375,67.555763,36.60796199999999,24.506412,0.0
2024-08-22,0.0,2407.1756,0.0,0.0,1027.12317,817.827165,604.6751,454.862475,241.62592,199.90918200000002,139.21992,102.949586,97.06361600000001,104.14094599999999,42.335215999999996,12.083524,6.038842,12.265296000000001,6.091412000000001,0.0
2024-08-23,7810.34805,3701.3796,0.0,2313.243375,4654.57608,3824.8206499999997,2773.301175,2830.58468,2310.15312,1965.572805,1154.3054399999999,1360.8222600000001,874.245555,276.568604,70.56676,32.14071,32.30692,6.406485,0.0,6.446995
