,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-04-25,0,0,0,0,1165.9566,1447.26552,745.364075,282.13794,80.97362,20.236265
2022-04-26,0,0,0,1120.45956,342.76176,19.030915,19.03256,19.080895,19.66526,20.2597
