,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2021-09-26,0,0,0,0,0,2440.3338750000003,1438.86051,816.59606,387.17054999999993,172.05972,64.72152,43.69259,21.88723
2021-09-27,0,0,0,0,0,0,615.098845,105.445525,21.143725,21.365745,21.543605,21.82842,21.943720000000003
