,15750,16000,16250,16500,16750,17000,17250,17500
2022-12-25,0,0,589.27225,0,100.49898000000002,33.66096,16.741680000000002,8.414515
2022-12-26,0,843.4055000000001,590.1154,0,186.06038,16.906419999999997,8.434385,8.41858
