date,25000,30000,35000,40000,42000,44000,45000,46000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,108000,110000,115000,120000,125000,150000
2024-08-29,35703.45702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6945.49557,0.0,0.0,5792.765310000001,0.0,5808.8448,0.0,0.0,0.0,4577.269383000001,0.0,3523.0152299999995,0.0,3110.239125,0.0,3199.5621,0.0,2427.40664,0.0,2162.55273,0.0,0.0,0.0,0.0,1854.006855,0.0,0.0,0.0,0.0,1213.63444,0.0,0.0,0.0,0.0,926.219395,0.0,0.0,0.0,0.0,814.648846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6223.09218,6559.0855,5982.622890000001,5476.509599999999,4736.15571,4750.35354,4265.953452,3981.4926300000006,3657.08952,3848.1209000000003,0.0,3506.18061,0.0,2957.166,0.0,2563.54983,0.0,2343.096155,0.0,2068.6739500000003,0.0,0.0,0.0,0.0,1364.344435,0.0,0.0,0.0,0.0,1090.64752,0.0,0.0,0.0,0.0,856.874745,0.0,0.0,0.0,0.0,681.255515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7819.09,0.0,0.0,0.0,0.0,0.0,5572.25044,0.0,0.0,0.0,0.0,0.0,3640.37565,0.0,3223.8924549999997,0.0,2766.3372799999997,0.0,2415.4067600000003,0.0,2150.131415,0.0,1886.2940800000001,0.0,0.0,0.0,0.0,1355.3969,0.0,0.0,0.0,0.0,971.29362,0.0,0.0,0.0,0.0,829.31898,0.0,0.0,0.0,0.0,560.55776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431.6336,6032.31825,5656.655045,0.0,0.0,4931.27245,4298.244,0.0,0.0,3561.1963,3329.7057600000003,3332.13792,0.0,2839.0938100000003,0.0,2412.9273000000003,0.0,2242.270415,0.0,1988.7769600000001,0.0,1743.8298,0.0,0.0,0.0,0.0,1278.80852,0.0,0.0,0.0,0.0,927.15408,0.0,0.0,0.0,0.0,704.8524,0.0,0.0,0.0,0.0,586.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7977.724650000001,7802.166080000001,7302.1798499999995,6831.952899999999,6814.74016,6409.5531599999995,5992.27152,5645.11104,5298.948899999999,4515.0651,4645.45596,4351.439759999999,0.0,3406.9803699999998,3639.7335900000003,0.0,0.0,0.0,2658.4230399999997,0.0,2337.6496,0.0,2072.1612699999996,0.0,1980.88046,0.0,0.0,0.0,0.0,1413.05304,0.0,0.0,0.0,0.0,999.0175800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10112.348605,0.0,8706.62667,0.0,0.0,0.0,0.0,6340.082850000001,5911.805375,5578.536655,0.0,4816.00111,0.0,0.0,4427.634749999999,0.0,3434.2567,3726.55584,0.0,3398.44374,0.0,0.0,0.0,2199.12232,0.0,2145.5506649999998,0.0,1666.4264200000002,0.0,0.0,0.0,0.0,1446.716915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.48,0.0,0.0,0.0,0.0,608.393625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,23902.528765,19422.61104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8198.29353,7809.172920000001,0.0,6967.7285999999995,0.0,6084.750475,6249.833275,6241.109909999999,4974.3188,4500.9408,4219.0199999999995,4206.23622,3822.9570000000003,3599.51782,3335.5626399999996,3627.1172420000003,3496.0728,0.0,0.0,0.0,2667.4024600000002,0.0,2277.087981,0.0,1959.3424800000003,0.0,1807.31178,0.0,0.0,0.0,0.0,1370.408845,0.0,0.0,0.0,0.0,948.99255,0.0,0.0,0.0,0.0,759.5394299999999,0.0,0.0,0.0,0.0,641.2209099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,0.0,27789.89528,0.0,0.0,0.0,0.0,0.0,0.0,12377.606220000001,0.0,0.0,0.0,0.0,0.0,8033.15513,7528.1159800000005,0.0,0.0,6245.07534,6319.917366000001,5346.444305,5466.37728,4617.80715,4655.29088,0.0,3780.5265000000004,3598.56384,3304.34633,3315.8519550000005,3114.75835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.028945,0.0,1396.58175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.28399,0.0,0.0,0.0,0.0,720.01475,0.0,0.0,0.0,0.0,510.64209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8243.693185,0.0,6636.9400399999995,6054.58486,5826.10063,5376.051,6254.7307599999995,4751.57496,4453.207275,3973.4366599999994,3896.7969599999997,3497.6116500000003,3297.930735,2978.88416,3233.60946,3307.7016599999997,2657.1328,2202.95031,2221.9432,0.0,2341.2963000000004,0.0,1732.43168,1457.6691250000001,1380.08728,0.0,1576.33476,0.0,1181.7817,0.0,0.0,0.0,0.0,930.09227,0.0,0.0,0.0,0.0,621.89378,0.0,0.0,0.0,0.0,583.0604850000001,0.0,0.0,0.0,0.0,397.6398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.5735,80.27119499999999
