,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,56000
2021-08-21,0,0,0,0,0,1312.86798,882.2048399999999,465.278365,294.26112,147.63543,123.767025,49.33088,24.6974
2021-08-22,0,0,0,0,0,1100.304,640.29498,296.49144,98.81686,24.412015,24.426435,49.0347,49.03508
