date,85000,90000,92000,94000,95000,96000,96500,97000,97500,98000,98500,99000,99500,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,113000,114000,115000,116000,118000,120000,125000,130000,135000,140000,145000,150000
2025-01-16,0.0,0.0,0.0,0.0,7117.483939999999,6581.233125000001,0.0,0.0,0.0,5550.272970000001,0.0,5698.1288,0.0,5153.164274999999,5925.993039999999,5069.47191,4723.53205,4394.40056,4118.01622,3358.2184200000006,3380.87636,3246.4653000000003,0.0,2750.1149499999997,0.0,2137.62374,0.0,0.0,1860.0965599999997,0.0,0.0,1150.127075,798.55592,651.056835,408.401615,300.49746000000005,0.0,0.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6152.210924999999,6497.174400000001,7500.25152,6409.8092400000005,7272.24534,6617.29131,6358.227078,5974.765955000001,4967.881075,4548.898095,4657.770999,4265.07444,3670.3667,3285.74169,3368.7536,2988.8876250000003,2555.89929,0.0,1825.055225,1253.3183999999999,839.1352800000001,574.8417949999999,429.666388,315.22035,0.0
2025-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9622.2274,0.0,0.0,0.0,0.0,0.0,7389.869569999999,7258.286015000001,6842.8197150000005,5922.4767,5902.5849450000005,5090.85353,4728.7786,4650.76798,4404.4497,3971.45258,3652.152,3395.545075,2466.43584,2875.762725,2555.3524500000003,0.0,1932.1740399999999,1250.1295200000002,831.28544,625.2441,416.18468,290.560592,0.0
2025-01-19,0.0,0.0,0.0,0.0,13078.507125,11599.39566,0.0,0.0,0.0,7417.1709599999995,0.0,6736.7619,0.0,6919.191165,7155.0486,6413.24061,5506.411315,6602.089285,5612.32934,5200.998030000001,4781.721944999999,3794.977125,3043.490385,3124.9494200000004,2990.851895,2727.76302,2594.327925,3303.86427,1898.76215,3067.6649500000003,0.0,1304.80623,1010.0086,657.09813,506.48875000000004,508.113408,370.49936,0.0
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9747.3207,0.0,11702.956475,6502.775285000001,6443.01,5587.318745,5583.75714,4947.25488,4401.580755,4341.571080000001,4298.705705,3383.1471300000003,3351.884575,3039.6387,2572.7243249999997,2302.161975,2625.44175,2165.2526700000003,2264.01824,1861.3664999999999,1390.9310549999998,984.30089,617.90526,494.695152,330.907232,591.32513,195.96563899999998
2025-01-21,0.0,13987.028700000003,0.0,0.0,13127.698139999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.4400000000005,7907.05452,8031.4815,6919.108300000001,4430.239056,6246.250335,5199.70654,4875.97976,4786.34985,3854.477015,3795.207381,3499.02696,1938.65588,2979.45284,2886.73956,2777.9694799999997,1905.2872199999997,1586.8155,952.33014,689.522275,506.15366399999994,346.49297099999995,309.52613499999995,191.239794
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7889.14124,0.0,7726.899439999999,0.0,6395.22264,6292.9734,5146.43382,4731.42033,4361.26278,4000.7775500000002,4834.591125,3552.3971800000004,2801.44305,2490.72456,2893.8536,2912.7076,2021.58489,1858.87803,1773.6669500000003,1244.81124,986.0267549999999,730.63053,470.94588,291.51331999999996,187.185798,156.72798,93.52290599999999
2025-01-23,0.0,0.0,0.0,0.0,0.0,8058.2312999999995,0.0,10488.162665,0.0,0.0,0.0,7923.16948,0.0,7681.585694999999,8497.672,5817.51408,5414.93628,4829.7587699999995,4247.23674,3715.0030799999995,3406.4824200000003,3370.13365,3901.2862899999996,2806.4607300000002,2445.1874549999998,2185.5477,2580.061435,1879.27542,1769.6588600000002,1784.2693400000003,1469.39828,992.89478,954.3770099999999,395.934996,239.31996800000002,262.283625,222.554556,147.778806
2025-01-24,0.0,0.0,0.0,0.0,0.0,10555.43661,0.0,9827.694304999999,0.0,8542.492680000001,0.0,8521.79616,0.0,7172.827485000001,6890.817460000001,0.0,5343.6453599999995,4762.6579,4249.02142,4326.6877700000005,3445.737414,3860.9437199999998,2672.90694,2407.0811,2806.5903550000003,1939.3860799999998,1993.09715,2021.82154,1339.59296,1097.4794250000002,888.309245,679.28211,471.56251499999996,340.444256,264.7823,179.06836099999998,106.99038,62.906591999999996
