date,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2022-02-28,2755.12132,2276.188755,2157.9638149999996,1383.7777800000001,1373.53504,837.517395,518.48028,259.04358,151.451335,43.14665,42.917260000000006
2022-03-01,5178.1452,4231.2656400000005,0.0,2371.5373,1930.6443199999999,1101.7922500000002,506.58097999999995,132.43704,66.60066,21.938585,44.57054
