,23000,24000,25000,26000,27000,27500,28000,28500,29000,29500,30000,31000,32000,33000,34000
2022-05-26,0,0,0,0,0,0,1821.27207,0,673.3135,0,249.951,58.75792,14.742275,14.78761,14.635115
2022-05-27,0,0,0,2696.2302,2176.40528,0,626.68386,519.81264,42.85878,28.57535,14.371620000000002,14.42756,14.53706,0,0
