,15000,20000,25000,30000,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,82000,84000,85000,86000,88000,90000,94000,95000,100000,105000,120000,140000
2024-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,5146.668315,4214.822128,3568.347305,3770.16638,0,0,2269.34235,2062.1095,1811.76072,0,1438.1997,0,1581.27751,0,1164.7521679999998,0,893.0551749999998,0,632.88763,0,0,0,0,554.3991699999999,0,0,0,0,330.73048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,4085.795,3428.0049500000005,3261.3616,3114.025435,2678.60125,2411.7327,2080.16148,1984.41984,2026.783475,0,1345.3268400000002,0,1072.757895,0,921.830175,0,855.6394550000001,0,627.711968,0,0,0,0,393.43034,0,0,0,0,316.0584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175.9671150000004,0,2600.681875,0,2036.55907,1829.19528,0,1537.48986,0,1210.75116,0,977.269355,0,0,0,622.71765,0,0,0,0,0,0,0,0,0,249.24786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.37182,3993.17088,3647.595,0,0,2592.46676,0,2070.21177,1875.32685,0,0,0,1170.7914400000002,0,0,0,730.416225,0,625.4046,0,0,0,0,394.400195,0,0,0,0,269.845095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,0,0,0,0,0,0,0,0,0,0,0,0,3721.89898,3938.137015,3146.742365,3137.22255,2767.71356,2120.981285,1958.11546,1682.983425,1490.464875,1488.4345199999998,0,1262.35038,0,0,0,739.016355,0,646.59424,0,550.37988,0,0,0,0,317.34632,0,0,0,0,220.130735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,0,0,0,0,0,7462.879475000001,0,0,0,4775.5414200000005,0,4084.04997,3728.91519,3212.6911200000004,2652.850875,2344.84448,2239.53798,2071.18065,1760.8905,1708.60973,1415.6208,1228.013325,0,1066.42467,0,877.08852,0,691.5882750000001,0,577.730025,0,478.1214,0,0,0,0,298.29389999999995,0,0,0,0,218.871675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,0,0,0,0,0,0,0,0,0,0,0,4535.359875,3877.10261,0,3106.2434,2802.40284,2575.94048,2068.1986,1850.81904,1766.1393199999998,1565.12928,1332.0990250000002,0,1097.399325,0,0,0,696.429125,0,555.80056,0,499.953125,0,0,0,0,0,0,0,0,0,198.2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,0,0,0,11253.20459,0,7845.785395999999,0,0,0,5325.86663,0,4261.72104,3688.155711,0,2873.750264,0,2445.97983,0,1805.931855,1611.92106,0,1240.793035,0,989.1977500000002,0,0,0,703.9651500000001,0,583.67111,0,419.58714,0,0,0,0,239.3067,0,0,0,0,174.42458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,0,0,0,0,0,0,0,0,0,0,0,4900.686559999999,4841.355750000001,3757.33336,3964.73994,2605.1038,3204.68364,1944.05266,2431.7225000000003,2178.16352,1974.06439,1766.42634,0,1316.60739,0,1023.03376,941.8617,837.9736,0,649.083115,0,521.40975,0,0,0,0,313.960725,0,0,0,0,205.41495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,4116.9546,3646.265,3397.94919,0,2595.63248,2343.63976,2129.80417,0,1703.267595,0,0,0,939.5613,0,0,0,0,0,480.180085,0,0,0,0,0,0,0,0,0,231.34683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,0,0,0,0,0,0,0,0,0,0,0,0,5035.45525,0,0,0,3117.12346,2756.915305,0,2199.94892,0,1760.03824,0,1397.38665,0,1071.105825,1039.38947,887.8527,0,647.5337350000001,0,593.04714,0,0,0,0,313.6353,0,0,0,0,212.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451.7572,3596.24814,0,0,2605.4809,2329.60806,2117.08077,0,1730.6844,0,1336.4007,1230.323625,1074.7525,0,745.306275,0,709.322955,0,0,0,0,436.20688,0,0,0,0,234.706505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,0,0,0,0,0,0,0,0,8488.03088,0,0,0,0,0,4664.634312,4434.418275,3941.24423,3481.8344,3222.54164,2895.93269,2425.934,2075.691845,0,1940.97697,0,1391.855075,1282.25054,1199.952325,0,984.8925,0,782.61714,0,0,0,0,472.03046,0,0,0,0,305.52648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,5408.24884,4849.25765,4435.417979999999,3622.46599,3044.74313,3205.78188,2849.46615,2186.361945,2274.337275,0,1569.49116,0,1299.809045,0,1001.659535,0,1000.72632,0,678.66112,0,0,0,0,501.109625,0,0,0,0,277.091165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,0,0,0,13085.802763,0,0,0,0,0,0,0,0,0,4426.019448,4242.79449,0,3481.00578,3167.97936,2478.93751,2211.471675,2140.366,2020.892391,0,1618.32975,0,1137.76677,1150.486713,1010.85297,0,745.8795750000002,0,685.121301,0,0,0,0,389.842453,0,0,0,0,265.606946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,0,0,0,0,0,0,0,0,0,0,0,0,5459.536335,4723.1987,4155.1308,3835.67216,3356.16528,2990.3271550000004,2646.138975,2358.82295,2105.5496000000003,1946.42055,0,1484.305575,0,1202.5412,1032.05112,988.99908,0,747.1366,0,597.9272649999999,0,0,0,0,363.018595,0,0,0,0,256.24842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309.897,3804.18896,3400.67034,0,0,0,2022.25114,1873.150455,0,1420.1451,0,0,968.3120249999998,881.58692,0,0,0,624.867785,0,0,0,0,366.65872,0,0,0,0,279.84157500000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,0,0,0,0,0,0,0,0,0,0,0,5311.497595000001,0,0,0,3581.71914,3203.740635,2663.63,2490.7056,2038.44912,1906.4334,1716.4724,0,1251.366695,0,974.28253,922.542425,762.4819799999999,0,638.52435,0,0,0,0,0,0,0,0,0,0,0,182.931632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4238.763,3750.018465,3307.01826,3137.017485,2603.90754,2803.165485,2498.4946,2050.399725,1836.4522,0,1300.824695,0,1143.93769,1082.913,861.4925999999999,0,661.006335,0,512.11644,0,0,0,0,369.511745,0,0,0,0,260.72004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4658.1048,4113.071355,3457.49148,3303.526275,0,0,2208.870535,0,1713.7524,0,1403.74585,0,1124.0148399999998,948.13444,834.72948,0,642.2538,0,583.6742549999999,0,0,0,0,324.2058,0,0,0,0,211.285207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4561.832079999999,4307.031300000001,3855.61206,3402.21728,3025.9395500000005,2747.13134,2410.260865,2120.08032,0,1337.39549,0,1024.477664,926.61001,1060.40448,0,810.0003,0,587.36367,0,0,0,0,443.8111,0,0,0,0,264.94434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,0,0,20252.650341,15486.491280000002,13648.27912,0,0,10374.577708,0,0,0,0,0,6144.248800000001,5429.825195,4945.300134,4648.29096,4054.16921,3675.40416,2929.1108750000003,2845.83789,2709.776965,2337.806965,2062.9336,0,1702.219875,1467.2385000000002,1313.004,0,1085.54088,0,884.6660549999999,0,0,0,0,545.64792,0,0,0,0,339.5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,0,0,0,0,0,0,0,0,0,0,0,0,7368.8496,7490.5184,0,6069.2073,6050.3136,5587.713675,4945.310118,4782.684,4208.988315,3627.76491,3471.55661,3024.0441600000004,2927.844645,2544.181265,2372.141,2269.201825,0,1698.6131999999998,0,1570.50069,0,1261.3761499999998,0,0,994.65618,0,0,0,0,691.0956649999999,0,0,0,0,474.7243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7429.709140000001,0,6002.40982,0,4893.826725,4444.81444,4364.002829999999,4170.48594,3422.12328,3420.742325,2828.101045,2422.6917120000003,2472.764775,2320.1818000000003,0,1958.26332,0,1445.86348,0,0,0,0,1026.85505,0,0,0,0,666.43878,0,0,0,0,501.265065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7356.534,0,0,5640.88824,5105.15716,4843.245,4312.402665,3771.630625,3600.862885,0,3040.5501,2699.57632,2425.2811850000003,0,2102.960955,0,1684.44955,0,1450.9041,0,0,1135.8938850000002,0,0,0,0,722.67225,0,0,0,0,529.5395599999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,0,0,0,0,0,0,0,0,0,0,0,0,11038.99739,0,9466.84797,7462.354635,0,0,7038.597329999999,6485.6597,6034.64268,5624.560125,5246.23022,4720.613310000001,4339.260719999999,3846.85665,3736.460335,3445.874341,0,2897.6945,0,2477.8853550000003,0,2215.8766100000003,0,0,1668.461135,0,0,0,0,1150.69414,0,0,0,0,852.06584,0,0,0,0,571.654995,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8944.842719999999,0,7759.97112,7107.525835,6455.44682,5898.042405,5314.27865,5097.860369999999,4595.61267,4116.80472,3716.68044,3621.18909,3351.46005,2791.07875,0,2550.692515,0,2181.77652,0,1652.7733200000002,0,1535.98924,1418.673545,0,0,0,0,992.7628,0,0,0,0,667.96461,0,0,0,0,469.30532,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14,0,0,27348.1455,22549.120362,0,0,0,0,0,0,0,0,12769.25039,11723.7484,10981.673776,10374.23109,9760.79349,0,8294.312670000001,7717.662,7018.053315,6464.61396,6327.48364,5834.084625,5156.10627,4900.2909500000005,4614.830669999999,4324.95431,3954.487725,3702.2356799999993,0,3219.29668,0,2801.60208,0,2434.1878100000004,2146.11772,1990.500435,0,0,0,1501.9564,0,0,0,0,1079.9866,0,0,0,0,775.74075,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15,0,0,0,0,0,0,0,0,0,0,0,0,13235.45718,0,0,10754.33094,9974.8903,8877.181439999998,0,8555.594219999999,0,6620.3776,6231.7944,5717.958415,5512.98262,4959.36848,4506.449489999999,4340.446900000001,4078.75952,3596.2198150000004,0,3226.03918,0,2612.508925,0,2412.93429,2058.8720000000003,2172.6648550000004,0,1856.581485,0,1504.71749,0,0,0,0,1091.1117,0,0,0,0,805.3759699999999,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6960.464385,6312.689235,5770.12854,5376.74841,4963.29544,4601.181375,4461.932963,3939.97528,3637.8958000000007,0,3146.03509,0,2703.38276,0,2313.99733,2158.88312,1913.80613,0,0,0,1506.7129800000002,0,0,0,0,1013.99259,0,0,0,0,699.2202149999999,0,0,521.1207,0,0,0,0,0,0,0,0,0
2024-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8455.20957,0,0,6565.960575000001,6144.25679,5653.603708,0,4792.74756,4368.6158000000005,4279.562925,3966.15015,3201.16734,0,3006.73854,0,2485.72006,0,2259.922875,1851.82823,0,0,1477.10949,0,1497.91844,0,0,0,0,1033.179,0,0,0,0,642.8426250000001,0,0,462.28104,0,0,0,0,0,0,0,0,0
2024-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6700.665405,6069.97664,5826.310875,5761.459,5243.689005,4636.510805,4359.621,3932.27648,3650.86647,0,3156.15769,0,2926.7392,0,2327.4603,2168.38482,2141.86378,0,1740.92934,0,1551.9624,0,0,0,0,1096.0832400000002,0,0,0,0,803.675775,0,0,626.9898000000001,0,0,0,0,0,0,0,0,0
2024-02-19,0,0,0,0,0,0,0,0,0,0,0,13752.14598,0,0,0,10542.075335,0,0,0,0,7747.53508,0,0,6037.9856,5379.781679999999,5254.91385,4782.91716,4455.440055000001,4087.50285,3759.80215,0,3281.67819,0,2691.57408,0,2413.7964,2239.82958,2032.97523,0,1761.5389800000005,0,1562.7417,0,0,0,0,1099.8708,0,0,0,0,755.3792400000001,0,0,543.43086,0,0,0,0,0,0,0,0,0
