,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000
2021-09-11,0,0,0,0,0,0,1691.275125,834.4637749999999,452.6675,203.696685,68.105535,68.34912,22.53986
2021-09-12,0,0,0,0,0,0,1494.6703200000002,518.50924,554.73396,138.39093,46.30526,45.8198,45.89325
