date,33000,34000,35000,36000,37000,38000
2021-07-03,1854.1944399999998,964.4532800000001,413.92344,173.0402,69.20728,34.45398
2021-07-04,2671.1805,1633.8680200000001,511.016105,106.30676999999999,71.7654,17.827675
