date,82000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,104000,106000,108000,110000
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.99514,777.201325,503.413295,339.37824500000005,201.14166600000001,128.003792,82.48783499999999,55.21158,55.187951999999996,27.480023999999997,18.521050000000002,18.870354000000003,9.400475,0.0,0.0
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,1690.510965,0.0,2353.536815,0.0,1735.91964,0.0,1112.25075,0.0,576.29,336.158906,258.143152,178.01138,87.86809,52.260023999999994,115.78878999999999,53.41645199999999,35.596248,17.750496,17.745206,8.89719,17.470242000000002,8.666591,26.758559999999996,9.151825,8.965092
2025-02-26,2001.9252000000001,838.4069000000001,587.85538,548.4447799999999,210.026275,75.47548499999999,67.074808,169.64558,33.712548,16.783546,16.792188000000003,16.911179999999998,16.843198,8.430774000000001,8.394524,8.425461,16.793172000000002,8.39777,8.492253,8.784467,8.764428,17.726138000000002,8.44593,8.818332000000002,8.585683000000001,8.857607000000002,8.862614,8.867888,8.858436000000001,8.82612,0.0
