,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000
2022-04-11,0,4709.5478,0,0,989.083,394.9401,158.3812,39.52071,19.724815,20.39221,21.15896
2022-04-12,0,0,0,0,815.049045,240.09138,20.044975,20.08514,19.703915,0,0
