,19000,20000,20500,21000,21500,22000,22500,23000,24000,25000
2022-07-25,0,0,0,1017.48417,842.6291,159.895275,74.60292,31.989405,21.63606,21.96345
2022-07-26,0,0,609.13398,318.64665,63.6216,21.12496,10.464255,10.44363,10.556935,10.535345
