,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000
2021-12-21,0,0,0,0,0,0,1017.92712,809.61408,391.94264,196.151,73.64958,24.2844,24.43872
2021-12-22,0,0,0,0,0,0,825.5699800000001,219.07764,24.33753,24.47619,24.253295,24.58506,0
