,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-15,0,0,0,0,2065.7923800000003,1418.08494,1387.004925,734.59496,250.40944,62.59028,15.40943
2022-05-16,0,0,0,0,0,1049.5331,179.20188,14.911145,14.87097,14.99494,15.430555
