date,112000,113000,113500,114000,114500,115000,115500,116000,116500,117000,117500,118000,119000,120000,121000,122000,123000,124000,125000,126000,128000,130000,134000,136000
2025-07-30,0.0,0.0,0.0,2848.67086,0.0,3784.98784,0.0,1633.08138,0.0,1636.067808,0.0,878.4798749999999,706.7727600000001,424.065276,211.03749,129.040219,82.391904,46.898952,70.608606,35.106359999999995,11.727264,11.727392,11.811123,23.733544000000002
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.12234,0.0,758.448535,0.0,255.033548,150.54828099999997,104.119362,93.1962,46.391588000000006,34.910364,11.615823,11.614284,11.665735000000002,11.845310000000001,23.738524,11.824763,0.0
2025-08-01,1415.4946250000003,1081.66487,317.265424,158.660348,67.93755599999999,45.383376000000005,22.645902,11.327561000000001,11.32339,11.3332,11.334041000000001,11.333008000000001,11.439911,11.417192,11.466456,11.525852,11.504397,11.476038,11.554928,11.539232000000002,11.580825,0.0,0.0,11.520892
