date,52000,54000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000
2021-03-20,0.0,0.0,0.0,2139.7526399999997,2144.826,727.38525,377.839475,204.49093000000002,236.45036,58.42772,179.53368,88.80361500000001,59.01355
2021-03-21,5834.312470000001,3805.57254,1224.941215,1220.3379300000001,346.08840000000004,28.75308,28.728939999999998,28.768310000000003,57.26868,28.555555000000002,28.640035,0.0,0.0
