date,25500,25750,26000,26250,26500,26750,27000,27250,27500,27750,28000,28250,28500,29000,29500,30000,30500
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,448.216065,354.5503,286.49859000000004,190.83883,128.21886700000002,106.214745,95.271855,43.677904,38.217718,16.328988,10.898144
2023-08-31,0.0,349.775685,181.64804,90.811105,75.36633099999999,33.756164,23.407605,13.002365,10.396312,10.39842,5.19037,7.772912999999999,10.448392,2.6122150000000004,2.621302,7.888127999999999,5.259440000000001
2023-09-01,335.53832,92.853324,5.162938,2.576635,10.296403999999999,2.575146,2.583214,5.212988,2.5889070000000003,5.200492,2.564021,2.6060450000000004,2.599805,2.6003700000000003,2.59998,0.0,0.0
