,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-04-18,0,0,2724.84846,2026.962135,1039.8285449999998,429.109905,163.52216,20.397185,20.30516
2022-04-19,0,0,0,2577.09448,1600.527005,559.607535,41.45132,20.658535,20.734115000000003
