,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-04-22,0,0,0,0,768.719835,337.73492,79.51972,19.849335,19.943995
2022-04-23,0,0,0,0,978.474875,19.737555,19.954185000000003,19.82378,0
