date,16000,16250,16500,16750,17000,17250,17500
2023-01-05,824.45195,580.441455,361.96905499999997,151.61472,42.079325,8.420075,8.427010000000001
2023-01-06,0.0,484.6915,327.893085,162.34895999999998,16.95098,8.476135000000001,0.0
