date,25000,30000,35000,40000,44000,45000,46000,48000,50000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,82000,84000,85000,86000,88000,90000,92000,95000,100000,105000,110000,120000
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9098.512744999998,0.0,0.0,0.0,0.0,7613.140594999999,0.0,6979.89756,0.0,6642.376005,0.0,7257.270375,0.0,5950.61208,0.0,6562.55964,6301.44398,0.0,0.0,4886.365589999999,0.0,4212.67658,0.0,4158.884535,0.0,3332.201775,3463.899765,2708.1259250000003,0.0,2706.9348600000003,0.0,2366.963315,0.0,1843.12236,1358.05341,1129.87245,872.08623,0.0
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7292.93226,0.0,7276.987125000001,0.0,6423.802215000001,0.0,0.0,0.0,5526.113915,5135.15618,5014.285625,4626.875325,4555.42461,0.0,3894.09665,0.0,3547.13154,0.0,3060.9878400000002,2801.9886399999996,2744.3644,0.0,2706.68706,0.0,1856.4167300000001,0.0,1436.9681249999999,1052.815995,900.32796,700.48836,0.0
2024-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.04226,0.0,4573.42325,0.0,0.0,0.0,3540.20299,0.0,0.0,0.0,2881.822125,2485.28233,2229.36237,0.0,1981.92897,0.0,1702.4739299999999,0.0,1355.146505,1071.62339,0.0,722.5990499999999,0.0
2024-04-28,0.0,0.0,29523.105750000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6852.452039999999,0.0,0.0,0.0,6098.29193,0.0,5747.247899999999,0.0,5064.355625,0.0,4940.314225,4653.45727,4591.823039999999,0.0,3790.1609999999996,0.0,3410.410465,0.0,2999.7052750000003,0.0,2422.51482,0.0,2325.5332599999997,0.0,1748.741225,0.0,0.0,1072.7688500000002,786.789875,629.7895,0.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8787.122819999999,0.0,0.0,0.0,0.0,6661.608375,0.0,6228.899493999999,0.0,0.0,0.0,0.0,0.0,5590.604969999999,0.0,0.0,0.0,4909.31766,4732.836035,0.0,4045.35885,3784.1128599999997,0.0,3669.0255500000003,0.0,3290.8232199999998,0.0,2773.3178,2389.6714199999997,2178.262035,2172.92164,1842.9060049999998,0.0,1571.421,0.0,1274.2212,943.26315,754.23804,589.96596,0.0
2024-04-30,0.0,0.0,27379.8532,0.0,0.0,0.0,0.0,0.0,0.0,11939.11201,0.0,0.0,0.0,0.0,0.0,8912.662155,8299.77608,7147.6488,7088.20164,6603.589125,0.0,0.0,5928.7995,0.0,5515.908225,0.0,5324.2945,0.0,4900.4344,0.0,4301.4456,0.0,4175.03613,0.0,3609.7183099999997,3432.1169400000003,3416.090005,3132.0575999999996,3026.2955,0.0,2655.7119749999997,0.0,2336.0883,0.0,2041.5922200000002,1904.1703499999999,1620.92338,1537.4273849999997,1517.1845,0.0,1275.9278700000002,0.0,831.694365,0.0,570.65094,483.43336,282.44462
2024-05-01,0.0,27746.98084,0.0,0.0,0.0,0.0,13681.300799999999,0.0,0.0,0.0,0.0,0.0,0.0,6964.9470870000005,0.0,6702.267135000001,0.0,6185.5095,5312.41017,4829.77225,4736.6319,0.0,4645.797597000001,0.0,4445.9642699999995,0.0,4200.93275,0.0,3909.1227750000003,0.0,3643.96599,0.0,3207.86984,0.0,2974.3818,2707.7517500000004,2109.78144,2230.01532,2158.23546,0.0,2168.038125,0.0,1656.57193,0.0,1896.89664,1744.47731,1241.7107849999998,1395.44974,995.489775,0.0,832.7734250000001,0.0,716.4715000000001,544.46875,458.33448,434.87647499999997,265.45059
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12277.677474999999,0.0,0.0,0.0,0.0,7823.543715000001,0.0,6377.618255,6703.9524,6144.377399999999,6167.13448,5685.86496,5332.7654999999995,0.0,4977.4821600000005,0.0,4679.6756000000005,0.0,4246.90704,0.0,3951.9829400000003,0.0,3829.35468,0.0,3521.897225,0.0,3190.77576,3002.1580799999997,2656.10578,2647.57248,2391.76071,0.0,2054.9392500000004,0.0,1754.6900999999998,0.0,1722.2192300000002,0.0,1198.72561,0.0,972.80426,0.0,878.26005,0.0,0.0,488.88617,0.0,415.64215,265.61375999999996
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10126.5248,6815.038,8959.139004999999,6266.750127,7068.983825,6072.28799,0.0,6002.358375000001,0.0,5699.673325,0.0,5299.11532,0.0,4854.99714,0.0,5149.2761,0.0,3891.9968,0.0,4804.50796,4021.004175,3887.60212,2400.84,2390.38209,0.0,3214.6585199999995,0.0,1862.0749349999999,0.0,2532.8768,2138.0189400000004,1886.7963,1766.0224400000002,1655.447315,0.0,1320.10242,0.0,892.70236,819.59839,661.9833150000001,500.05776000000003,346.46815499999997
2024-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15905.820645,14302.732125,0.0,0.0,0.0,0.0,0.0,10134.512,0.0,9313.34195,0.0,8403.408875000001,7932.97688,0.0,0.0,0.0,7104.455535,0.0,6852.34955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.76631,4801.559155,4164.53796,4158.87927,0.0,0.0,3717.87424,0.0,3290.342725,0.0,2669.8669200000004,2559.9644000000003,2052.279775,2167.80702,1701.71226,0.0,1626.58992,0.0,0.0,0.0,0.0,573.59277,476.8476
2024-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9944.018610000001,0.0,0.0,0.0,0.0,0.0,0.0,7468.548640000001,0.0,0.0,0.0,5858.603125,0.0,0.0,0.0,0.0,0.0,5311.87052,0.0,4669.9998,0.0,0.0,0.0,3679.442825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.545565,0.0,1318.22339,1029.29072,796.706625,0.0,478.14705
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16791.70122,0.0,0.0,0.0,0.0,12090.85731,0.0,10825.99973,0.0,0.0,0.0,7844.967855,0.0,0.0,6941.100100000001,0.0,8008.672680000001,0.0,7613.073455,0.0,5824.56232,0.0,5612.299185,0.0,5023.20114,0.0,5376.765240000001,5048.03917,4180.14036,3936.955,3746.26872,0.0,3283.22072,0.0,3480.06456,0.0,2692.615975,2250.51327,2578.55447,1829.56099,0.0,0.0,1458.80398,0.0,1075.01438,1143.743475,633.5241000000001,645.342227,348.325945
