,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000
2021-08-15,0,0,0,3118.18284,3135.78425,1447.525485,1553.86374,1037.57038,612.89358,305.43864,188.73656,70.748505,47.13261
2021-08-16,0,0,0,0,0,1033.52175,367.44,91.86,45.96525,46.32502,22.95241,23.7018,23.662675
