date,94000,95000,96000,97000,98000,99000,100000,101000,102000,102500,103000,103500,104000,104500,105000,105500,106000,107000,108000,109000,110000,112000,114000,116000,118000
2025-01-16,0.0,5559.556545,4553.085355,3807.06724,3167.95248,1895.95965,1397.2707,1306.23623,748.9733249999999,0.0,498.5772,0.0,298.62780000000004,0.0,249.66982499999997,0.0,159.00091200000003,0.0,109.767746,0.0,49.907735,39.96366,19.733832000000003,0.0,0.0
2025-01-17,8038.00194,0.0,6056.450854999999,5629.7956,6802.35205,5421.146119999999,5976.655315,3978.9963399999997,3687.5762000000004,0.0,3120.7666499999996,0.0,989.8273250000001,0.0,573.04434,0.0,459.35296,271.43584,198.862835,83.56492,62.53176,31.257977999999994,10.441824,10.399534000000001,20.886176000000003
2025-01-18,0.0,0.0,0.0,0.0,0.0,5153.944950000001,3783.6520499999997,3712.0539499999995,2932.08328,1665.3284800000001,1618.87115,934.28766,836.48864,375.774156,261.38867500000003,104.37724,83.619904,31.368809999999996,10.452582000000001,10.404326,10.426563000000002,10.396722,10.359554,0.0,10.349401
