date,11250,11375,11500,11625,11750,11875,12000,12125,12250,12375,12500,12625
2020-08-30,0.0,261.576,209.53943999999998,157.68837000000002,69.70158,46.81084,29.114025,11.63198,5.78143,0.0,5.80873,0.0
2020-08-31,467.41040000000004,375.19872,258.07782,75.876645,17.49822,5.844755,5.84542,5.8461549999999995,5.846455,5.84973,0.0,5.83884
