,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2022-01-14,0,0,0,1173.28288,1293.3753,516.8401200000001,150.7919,43.23071,21.31201,21.3156
2022-01-15,0,0,0,0,1141.28875,258.86106,65.073645,21.59309,0,0
