date,61500,62000,62500,63000,63500,63750,64000,64250,64500,64750,65000,65250,65500,65750,66000,66250,66500,66750,67000,67250,67500,67750,68000,68500,69000,69500,70000,70500,71000,72000,73000,74000,75000,76000
2024-03-02,1267.098235,1147.7459199999998,866.9291400000001,745.14252,558.3136499999999,0.0,433.46359,0.0,340.81552999999997,0.0,297.59448,0.0,198.297984,0.0,192.319505,0.0,0.0,0.0,123.50604,0.0,61.90067,0.0,87.034192,61.95754,74.29616399999999,68.30835,49.5816,0.0,43.399076,18.574458,18.625971,6.179881,0.0,0.0
2024-03-03,1780.9764,1305.78,1381.34414,1261.733,1040.94144,0.0,797.834066,0.0,691.8923,0.0,534.940785,0.0,433.468902,0.0,346.47684499999997,0.0,346.50847,0.0,207.144861,0.0,155.46280000000002,0.0,145.303604,68.601566,94.500225,75.4224,69.27563500000001,0.0,43.564283,44.037987,31.39377,25.155324,6.215019000000001,6.212989
2024-03-04,4617.321800000001,5018.409,5396.21673,4887.154079999999,4927.7339999999995,3851.24604,4372.426240000001,2179.78134,3175.56158,2130.3903999999998,2635.8298200000004,1561.819635,1745.3573800000001,1889.56824,2179.2745600000003,2257.58214,1983.50981,598.48245,1712.3122500000002,949.25012,1161.50154,713.28831,889.2592799999999,615.64104,410.29092,197.14257999999998,87.908691,61.21016099999999,61.161525,33.905925,27.311644,13.616602,13.695818,13.467986
