date,45000,46000,47000,48000,49000,50000
2022-04-04,1240.6621499999999,1028.1924399999998,467.4343,187.37016,46.66516000000001,22.954555
2022-04-05,637.26446,68.283675,22.985025,22.949255,23.1511,0.0
