,24000,25000,26000,27000,28000,29000,30000,31000,32000
2022-05-21,0,0,0,0,0,646.0674,176.33934,29.43549,14.755945
2022-05-22,0,0,0,0,0,1364.9238,424.76014,30.31211,14.979265
