date,46000,47000,48000,49000,50000,51000,52000,53000,54000,56000
2021-03-05,2063.043615,2080.34559,853.7601599999999,1082.3031999999998,536.18367,268.833345,145.89804,97.56408,49.282050000000005,23.825029999999998
2021-03-06,2241.486465,1799.3865899999998,1225.33725,488.8943,121.667025,48.42659,24.520855,48.87319,0.0,0.0
