date,89000,90000,91000,92000,92500,93000,93500,94000,94500,95000,95500,96000,96500,97000,97500,98000,99000,100000,101000,102000,103000,104000,106000,108000,110000,112000,114000
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.75714,0.0,1213.30196,0.0,792.496905,0.0,654.63104,0.0,465.31059999999997,365.068743,358.131722,254.47518900000003,403.37451,248.16186199999999,200.44115699999998,56.336285999999994,37.404688,37.8939,9.358711000000001,9.298798
2024-11-26,0.0,2045.8151999999998,1640.2892399999998,1472.81024,0.0,919.7351,0.0,597.33466,0.0,308.702864,0.0,229.93544999999997,0.0,137.73319500000002,0.0,138.031635,82.006641,169.73037,132.416788,18.380914,27.580469999999995,9.151427,18.17634,9.331412,9.239821000000001,18.968804000000002,9.191755
2024-11-27,6812.944869999999,0.0,4687.78394,4636.0372800000005,1540.889955,3471.0083999999997,3490.91352,2355.5071749999997,1726.4001599999997,1151.41032,1206.0398750000002,528.02794,579.81438,153.600368,115.14274799999998,96.47634,38.369896000000004,9.598755,19.337674,9.642987,9.604457000000002,9.646714000000001,0.0,0.0,0.0,0.0,9.372785
