date,36000,37000,38000,39000,40000,41000,42000,43000
2022-02-01,0.0,0.0,948.09904,386.4519,155.44084,38.779,19.432785,19.23023
2022-02-02,788.6821349999999,258.52981,18.453365,18.448580000000003,18.720055000000002,19.281535,19.24657,0.0
