date,28500,28750,29000,29250,29500,29750,30000,30250,30500,30750,31000,31250,31500,31750,32000,32250
2020-12-31,759.37499,890.073265,607.7471400000001,582.8986,510.0998000000001,0.0,334.58077,260.69085,233.02792000000002,84.67755,131.24231999999998,85.97852999999999,72.759275,57.315059999999995,42.964800000000004,43.428810000000006
2021-01-01,697.6716,762.46742,290.8955,293.57529999999997,175.74918,117.12368,73.3922,14.448290000000002,14.58052,14.540885000000001,14.694305,14.694305,14.682575000000002,14.757045,14.649090000000001,14.63405
