date,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500
2020-06-22,569.2850999999999,240.102645,150.78512,251.76294000000001,164.79239,87.1164,48.4158,33.778115,14.38707,19.5137,14.6646,9.67224
2020-06-23,480.5640000000001,0.0,0.0,120.21887500000001,53.069829999999996,9.6112,4.81162,4.82486,9.646870000000002,4.82181,4.816035,4.839055
