date,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500
2019-11-28,0.0,0.0,0.0,0.0,628.91052,475.69536,409.72932,292.12183,200.3347,116.03238,102.2166,68.36652,40.90603,34.068419999999996,0.0
2019-11-29,0.0,0.0,0.0,0.0,941.1564,650.2910400000001,471.34211999999997,324.34626000000003,216.32352,147.13543,88.353192,77.5511,42.57275,38.53235,0.0
2019-11-30,0.0,0.0,0.0,0.0,0.0,0.0,296.43170000000003,191.35582499999998,132.01860000000002,79.28938500000001,60.025760000000005,41.176245,30.08144,15.00782,14.971440000000001
2019-12-01,0.0,0.0,930.2051,0.0,578.64924,411.43371,251.85276000000002,168.8959,114.07876,85.34817,43.9047,29.677599999999998,29.46728,0.0,14.64728
2019-12-02,0.0,0.0,875.03636,651.19075,479.568075,322.61459999999994,220.7145,123.75983000000001,95.08954,62.120295000000006,35.9518,32.91012,25.491095,15.299151,11.066865
2019-12-03,0.0,0.0,0.0,0.0,466.361145,299.89942,175.4376,128.2701,65.79477,40.207969999999996,25.59095,21.93486,18.27225,10.919400000000001,14.6682
2019-12-04,1243.1471999999999,1446.8506,746.10016,934.4998800000001,353.74227,234.96655,133.563155,93.96543,54.1782,35.65775,25.23612,14.346639999999999,10.81875,18.785925,7.21448
2019-12-05,0.0,0.0,0.0,702.6295,496.2140600000001,314.387375,192.22866,110.7351,81.77411,40.54479,29.6248,18.54685,14.812700000000001,11.08047,0.0
2019-12-06,0.0,0.0,0.0,0.0,430.22713500000003,361.35456,226.38959999999997,109.25039500000001,59.89752,33.679665,15.0398,11.285025000000001,7.51996,7.4411000000000005,3.68416
2019-12-07,0.0,0.0,0.0,0.0,0.0,365.50182,184.06409,93.91475000000001,45.04872,30.04336,22.59102,11.259345,7.506390000000001,3.7531149999999998,3.752975
2019-12-08,0.0,0.0,1061.1894750000001,794.57325,0.0,349.99480500000004,191.93595,101.93013,60.489360000000005,33.98544,22.68225,11.2905,11.284844999999999,7.52946,3.7226850000000002
2019-12-09,1379.52518,1092.97907,1106.0051549999998,772.5690099999999,357.67844,205.50208,91.73137500000001,40.375719999999994,14.6608,14.68804,3.649945,7.40965,3.7090549999999998,3.73795,3.7391199999999998
2019-12-10,0.0,0.0,716.4825850000001,545.23425,262.86168499999997,115.85008,43.38066,17.9983,7.24094,3.6169200000000004,3.65481,3.674785,3.66746,0.0,3.6744600000000003
2019-12-11,1247.8317,0.0,0.0,496.1592,203.76873,64.79630999999999,18.001875000000002,7.20084,3.598935,3.5917800000000004,3.61335,3.61015,3.6101799999999997,3.58024,0.0
2019-12-12,0.0,0.0,0.0,434.01610999999997,205.01703,32.388795,10.783035,3.601455,3.60056,3.60971,3.5657,0.0,0.0,0.0,0.0
