date,60000,60500,61000,61500,61750,62000,62250,62500,62750,63000,63250,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,71000,72000,73000,74000,75000,76000,77000
2024-02-29,0.0,1609.4915449999999,2081.9714000000004,1512.8517250000002,0.0,1106.42688,0.0,794.7017,0.0,767.976125,0.0,552.27645,429.30118,460.252575,400.48105499999997,371.5833,176.954578,145.90567199999998,342.03218499999997,186.96261,155.34695,85.586536,54.723087,200.56822400000001,80.867956,118.92626299999999,144.939721,43.334452,6.129008000000001,6.11442,31.278585,37.764917999999994
2024-03-01,2100.4452,2061.439792,1073.63445,830.32128,0.0,1063.8294,0.0,593.2901049999999,0.0,437.12753000000004,0.0,312.37485000000004,212.349074,162.36906399999998,124.89658,93.67446,68.830883,68.99948,43.823801,31.302165000000002,31.47882,12.488100000000001,6.242777,30.977125,6.221904,12.547232000000001,18.563907,6.214755,6.095319000000001,6.209964,0.0,0.0
2024-03-02,0.0,1548.5412500000002,975.6564780000001,840.1950449999999,402.68592,285.53787,173.793732,93.103245,62.068830000000005,43.370124,55.683045,30.993720000000003,18.561398999999998,12.377,12.390766000000001,12.391062,12.395138000000001,6.191181,6.197426,6.209580000000001,6.200237,6.206374,6.192336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
