,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2022-01-29,107.47,94.87,115.06,94.11,77.81,66.86,61.0,60.95,0,0,0
2022-01-30,0,0,101.91,115.73,85.8,76.82,52.54,35.32,0,0,0
