,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2022-02-08,102.01,84.95,82.63,69.32,66.9,65.65,58.69,58.86,0,0,0
2022-02-09,0,106.84,81.57,87.51,74.3,64.98,55.02,56.94,0,0,0
